GLCM_Contrast,GLCM_Correlation,GLCM_Energy,GLCM_Homogeneity,Patient_ID
5.263143176733779,0.9693124852772341,0.994801665488785,0.9951515748998866,Breast_MRI_001
4.799909796966732,0.9448423305800702,0.9965944598670382,0.9968285807296767,Breast_MRI_002
5.289452360567514,0.9560636479257878,0.9904675991622568,0.9911677599615215,Breast_MRI_003
2.1925987646771032,0.9596776906956328,0.9992011689227636,0.9992479275229528,Breast_MRI_004
7.187669782678171,0.9558492158205366,0.9948066561829508,0.9951097303874993,Breast_MRI_005
4.117569716242661,0.9576456735114065,0.9964224609535571,0.9966952020881598,Breast_MRI_006
2.983471156919143,0.9223551879637721,0.9989962863218268,0.9990260091084109,Breast_MRI_007
6.555588846276766,0.9167199182630047,0.9972984676564652,0.9973943120391471,Breast_MRI_008
8.03184625733855,0.9681405100278136,0.9917097473039606,0.9922501244505952,Breast_MRI_009
9.435237279843442,0.9712582593971364,0.9866683337240462,0.9875340911713189,Breast_MRI_010
12.01195572407045,0.9557724879700925,0.9892826983764561,0.9898337193327871,Breast_MRI_011
20.896067759295498,0.9636044836376884,0.9406821798624182,0.9467579053335398,Breast_MRI_012
12.829416890900191,0.9671596104823571,0.9868441527599023,0.9875930087637057,Breast_MRI_013
1.7806307925854905,0.9399300107134247,0.9992959022133601,0.9993191936388715,Breast_MRI_014
4.613125199744327,0.9743444523819725,0.9932037130171661,0.9937921605696974,Breast_MRI_015
7.028949058219176,0.9801301252657503,0.9798307845542061,0.9818969869304137,Breast_MRI_016
2.4978327740492166,0.9578345897008479,0.9985818173553265,0.998646106334622,Breast_MRI_017
8.970757430488973,0.9711973401860132,0.9865822405635075,0.9877664101117895,Breast_MRI_018
13.502684169278998,0.960221568516789,0.9878723018125848,0.9885441383438903,Breast_MRI_019
3.7491667685909977,0.9627639498740854,0.9958109199856304,0.9960077431562532,Breast_MRI_020
4.286417563600782,0.971989972940173,0.9954210565785347,0.9957579248562438,Breast_MRI_021
7.151116570789388,0.9679674617294369,0.990881702376458,0.9915265117528606,Breast_MRI_022
3.113964125918823,0.9848744133383356,0.9939277858861354,0.994491455177067,Breast_MRI_023
2.1158191658512715,0.874522675520284,0.9997553818531092,0.9997665817914999,Breast_MRI_024
3.4426981409001955,0.9645751410800784,0.9976302625720105,0.9977406330323936,Breast_MRI_025
5.5364333652924245,0.9700884568650844,0.9935183120475158,0.9938694631111326,Breast_MRI_026
6.877676573985298,0.9592333597809511,0.9962048640210454,0.9964481597698793,Breast_MRI_027
10.632750079897729,0.9740365260194025,0.9699786289248877,0.9730217339036984,Breast_MRI_028
0.8129510151663404,0.9608198956375308,0.9991170818027278,0.9991546193864558,Breast_MRI_029
4.927386558219178,0.9279280169159905,0.9965333081749115,0.9967029724735186,Breast_MRI_030
3.9639034980430528,0.924934932634091,0.9962313634757183,0.9964793044633276,Breast_MRI_031
12.688593138454006,0.9687687502374882,0.9902611473126998,0.9908304189062449,Breast_MRI_032
6.281540484344423,0.9515683560041329,0.9860033702252331,0.9874015013176781,Breast_MRI_033
7.941131054305282,0.9536825571520519,0.9705819738294973,0.9741415644180267,Breast_MRI_034
7.883133561643835,0.9455846958225826,0.9912511076838721,0.9919510359612291,Breast_MRI_035
3.2867462695694707,0.9729979808866892,0.9971830718549961,0.9973525730607214,Breast_MRI_036
7.426351880877743,0.9031381570781019,0.9987069000590286,0.9987547849967026,Breast_MRI_037
4.720798679060664,0.9692297007178085,0.9945992915782753,0.9949095525021975,Breast_MRI_038
6.397581096196868,0.9390231450830413,0.9980375157261866,0.9981237159372035,Breast_MRI_039
13.013292984979227,0.9659736472970442,0.9815737297632304,0.9831215722330996,Breast_MRI_040
5.141580540606652,0.9714672354655419,0.9927035277102836,0.9931408780621152,Breast_MRI_041
19.103317753275807,0.9265139810003442,0.9898280960514595,0.990424211321867,Breast_MRI_042
6.163114603718197,0.9728527598167258,0.9929213661140455,0.9934315473804459,Breast_MRI_043
15.502536752956217,0.9295836365634708,0.9941624934312029,0.9945238831636174,Breast_MRI_044
7.947407045009784,0.9650927120953269,0.9879488131535271,0.9887407208592766,Breast_MRI_045
13.439187839565355,0.9469350040457823,0.967402999079298,0.9709440054602165,Breast_MRI_046
3.784131910469667,0.9709650606284993,0.9888737251637487,0.990053016018947,Breast_MRI_047
3.7666886385426652,0.968858962251712,0.9963746462101304,0.9966166467746602,Breast_MRI_048
2.103190741193737,0.9672657488513969,0.9984443816774334,0.9985266663144745,Breast_MRI_049
4.61761558219178,0.946101984960125,0.9980736325301558,0.998202784828996,Breast_MRI_050
1.7203247309197651,0.9623469120571021,0.9975958640255422,0.997799007884594,Breast_MRI_051
3.5698805528922968,0.9709226988210407,0.9974582574167989,0.9976544822540638,Breast_MRI_052
3.436223397749511,0.9860474949538095,0.9939915695498395,0.9945381266559437,Breast_MRI_053
7.4915530210371815,0.9538791211723281,0.9940259684565701,0.994292799496841,Breast_MRI_054
4.337221746575342,0.9670907276477526,0.9963765989157696,0.9965768122257526,Breast_MRI_055
20.708193187377685,0.9753651473389573,0.9832131146636849,0.984858066899225,Breast_MRI_056
27.087577900287627,0.9794742204707113,0.9592873549265365,0.9636874327977624,Breast_MRI_057
8.023582742172211,0.9568388795824427,0.988537441072229,0.9892975989347739,Breast_MRI_058
2.435000305772994,0.9766140611535066,0.997821369931391,0.9979856931999982,Breast_MRI_059
6.368464102250488,0.9764046867056781,0.9913848678358163,0.9920065037616669,Breast_MRI_060
13.43483213062622,0.9732744258014031,0.9683757131738775,0.9712927334135864,Breast_MRI_061
2.669329439823874,0.9511630293726924,0.9982188746361611,0.9982862570706488,Breast_MRI_062
17.887933445190157,0.9641798389058024,0.9300368546299886,0.9437152163427233,Breast_MRI_063
6.7121453033268095,0.9638016302862474,0.9950350173687266,0.9954018955645572,Breast_MRI_064
3.784934564579256,0.9778565471933153,0.988602341693583,0.9898625715310408,Breast_MRI_065
2.830112524461839,0.9782365848208519,0.9960669997836611,0.9963159563728305,Breast_MRI_066
4.642927053371684,0.9672000667404468,0.9968839937476807,0.9970495904049298,Breast_MRI_067
8.848183708414872,0.945442339216736,0.9885030913227026,0.9896572577546916,Breast_MRI_068
3.565091426125245,0.9677928149100203,0.9973779999002866,0.9975048239447285,Breast_MRI_069
5.384738869863012,0.959461731915489,0.9950999953223835,0.9954479951289948,Breast_MRI_070
5.54650042808219,0.9791210823170999,0.9925123975944135,0.9931538439382047,Breast_MRI_071
7.624255485893418,0.950306923727446,0.9932798041143062,0.993698452372161,Breast_MRI_072
4.207230002446185,0.9563671720590379,0.9984099821534689,0.9984920526841274,Breast_MRI_073
17.518975711089794,0.9604702173635102,0.9795363113855896,0.9808386578304262,Breast_MRI_074
2.989663231064238,0.9137887499177929,0.998851472015573,0.9989407997176288,Breast_MRI_075
13.586892633228839,0.9129837437605451,0.9962970337431369,0.9964068299577288,Breast_MRI_076
3.2489068615459877,0.9582930709518274,0.9917785591741123,0.992656194823754,Breast_MRI_077
2.474131604696672,0.9745135334686086,0.9972748017165335,0.9974651540494728,Breast_MRI_078
4.132950097847358,0.9770244677007995,0.9883233551854509,0.9896312119449457,Breast_MRI_079
8.45996667074364,0.9533615528687519,0.9907504056340425,0.9912893597946506,Breast_MRI_080
6.260995925215723,0.9773896118483502,0.9867669976983756,0.9880159545004716,Breast_MRI_081
7.823825503355705,0.9779323002125008,0.9895733683738652,0.9903693194270888,Breast_MRI_082
50.98651541095888,0.9306065904560517,0.9597534613492448,0.9618916870548551,Breast_MRI_083
3.538231064237775,0.9162661965554606,0.9982023044083531,0.9983149586471403,Breast_MRI_084
4.4502636625119845,0.9737654826834236,0.9961049925026565,0.9963365994271498,Breast_MRI_085
12.406269974432725,0.963119151968093,0.9774040847922872,0.979383767134263,Breast_MRI_086
3.8780195083170246,0.9261615692610079,0.9954210853033832,0.995745545331104,Breast_MRI_087
3.847511007827787,0.9696899110866439,0.9979016352396699,0.9980673424438199,Breast_MRI_088
9.731095584637965,0.9718852101897767,0.9821964729124871,0.9835485793831464,Breast_MRI_089
28.63830876956947,0.972679225224913,0.9522158560503301,0.956266365506291,Breast_MRI_090
23.58951542026206,0.9418769824335563,0.9711577240312522,0.9736138572476468,Breast_MRI_091
5.918044670846397,0.9667650381334465,0.9958855920549212,0.9961353627450336,Breast_MRI_092
2.820687071917808,0.9490345058841028,0.9986240230039533,0.9986905266256041,Breast_MRI_093
7.729076781719399,0.9643971221557055,0.9876658571024091,0.989033033390408,Breast_MRI_094
4.02585690316395,0.9539172357285317,0.997927656052997,0.9980207722995158,Breast_MRI_095
31.119916506871206,0.8627846009119806,0.9875859449280444,0.988121502985598,Breast_MRI_096
7.135836129753916,0.9617948142731524,0.9838357607460909,0.9856253351778379,Breast_MRI_097
11.895723473953343,0.9304550063648299,0.9877507499313258,0.9890670290049757,Breast_MRI_098
6.428517918297457,0.9463749103421908,0.9913046315249793,0.9919756722697768,Breast_MRI_099
8.149438718440397,0.9661006688004674,0.9921001324232782,0.9926140243062985,Breast_MRI_100
8.904981623521893,0.9509626692014151,0.9920602114215721,0.9925417747831636,Breast_MRI_101
2.0043801981409004,0.9637573408714101,0.9983144284624665,0.998418042342645,Breast_MRI_102
3.549177053371684,0.9778669375492054,0.9972734942711314,0.9974553911454805,Breast_MRI_103
3.5285334771492485,0.9666745952779788,0.9958852744640637,0.9962076074738861,Breast_MRI_104
7.161631604696671,0.9724857658738303,0.9938922030985979,0.9942496691065176,Breast_MRI_105
16.102249121124956,0.9577993861746275,0.9883000265879565,0.9891619333737794,Breast_MRI_106
3.1605002446183947,0.9616600161662334,0.99575740638184,0.9960820824051327,Breast_MRI_107
16.858220706947165,0.9183459785261027,0.9632781051509326,0.9676394208887474,Breast_MRI_108
2.338337818003914,0.9535956354360579,0.9984634928187393,0.9985368257147869,Breast_MRI_109
3.5438937133072397,0.9350498420066599,0.9987042884513629,0.9987964903204998,Breast_MRI_110
1.4672822896281796,0.9344731675468021,0.9993769882115092,0.9993994543340209,Breast_MRI_111
6.651782915360502,0.9724859569728382,0.9915360798214863,0.9923827243879642,Breast_MRI_112
0.8308846012720154,0.9522458607425132,0.9993540553575667,0.999374169181064,Breast_MRI_113
3.4095676369863,0.9687081439583177,0.9941024152350781,0.9946063755912525,Breast_MRI_114
11.371797027886496,0.9521638353157552,0.9798155249541718,0.9820527823442913,Breast_MRI_115
9.405201342281881,0.96731015984891,0.9833364082940336,0.9848617069061114,Breast_MRI_116
3.948920621330723,0.9543233546216017,0.9965982806258601,0.996864399959228,Breast_MRI_117
2.4627644936399213,0.9643091244476623,0.9985322912850727,0.9985976111212744,Breast_MRI_118
20.869187440076697,0.9617657433806036,0.9632324942852541,0.9667573538284134,Breast_MRI_119
6.16997243528284,0.9576614086963734,0.9958652989860846,0.9960972730623384,Breast_MRI_120
1.8629953659316074,0.9481859597824218,0.9988464782638528,0.9989087321894805,Breast_MRI_121
2.395632032778864,0.9790363173701533,0.9907810010168296,0.9920731464835052,Breast_MRI_122
5.681338674168298,0.981224469686028,0.9923786199092683,0.9929394039103225,Breast_MRI_123
2.7742689357622243,0.9468671883207698,0.9988864268109447,0.9989355499599704,Breast_MRI_124
2.674137104506232,0.9869872125467913,0.994037645910601,0.9947866220845286,Breast_MRI_125
4.310462607861936,0.9477588923326342,0.9978028157926605,0.9979442912173105,Breast_MRI_126
3.616151326302332,0.929757964093869,0.9975131876627883,0.9976636257075181,Breast_MRI_127
3.7056567593480345,0.9777954314050563,0.9948216375838808,0.9952460189438178,Breast_MRI_128
2.537403681506849,0.9411300908367949,0.9977678604115959,0.9979140358309251,Breast_MRI_129
3.092855613992172,0.979845585092819,0.9966709014550781,0.9969761567573241,Breast_MRI_130
11.672778843080856,0.8968695974565013,0.997293470260257,0.9974158286297073,Breast_MRI_131
6.157448465963567,0.9558648204311724,0.99526606843856,0.9955411560512372,Breast_MRI_132
2.401319410469668,0.9711078945039128,0.9976646618104296,0.9978436635813243,Breast_MRI_133
2.9614038038160473,0.9033833820672843,0.9975232467255257,0.9977509358738631,Breast_MRI_134
3.834615031800392,0.9662322473794125,0.9952337770099654,0.9955067335588994,Breast_MRI_135
6.7250259907045,0.9671177264857752,0.9938425099644521,0.9941235556189623,Breast_MRI_136
5.683275407478428,0.9673787441324414,0.9958203579651124,0.9960558002197903,Breast_MRI_137
2.9308800146771037,0.8710089986347331,0.999579562545948,0.9996044400155156,Breast_MRI_138
9.904102748481943,0.9611650045604544,0.990242516960767,0.9908265336767695,Breast_MRI_139
18.40577061361457,0.9658537360716216,0.9785126419317937,0.9800680699225278,Breast_MRI_140
5.08717841163311,0.9667818594004046,0.9963346972510544,0.9964956582381778,Breast_MRI_141
3.3326342281879198,0.8971542387657575,0.9992859150469147,0.9993353839673406,Breast_MRI_142
1.8324145094279323,0.933356783496608,0.9992259920420238,0.9992547132295927,Breast_MRI_143
5.682955816554809,0.9596254473319199,0.9878906058723984,0.989532692525176,Breast_MRI_144
2.7530577299412906,0.9561877168546382,0.9987386878290428,0.9987907470758605,Breast_MRI_145
6.295216181506846,0.944915461581208,0.994725428610073,0.9950039889493318,Breast_MRI_146
1.7145838429549902,0.9432265321586933,0.998215052945724,0.99831575049333,Breast_MRI_147
27.63617600293542,0.9738448063960721,0.9757102354417789,0.9773313943256574,Breast_MRI_148
25.171160914030036,0.9288207653867933,0.9471951505485783,0.9527231195255791,Breast_MRI_149
19.087474009295498,0.9604569897290066,0.9705204311931532,0.9725252759669626,Breast_MRI_150
4.445083170254403,0.982590223063912,0.9953331460471052,0.9957537487304382,Breast_MRI_151
3.057263637475537,0.9703902465935252,0.9975423532721732,0.9976594960101979,Breast_MRI_152
5.312789629274528,0.9781854684429802,0.9939427633110416,0.9943936211624284,Breast_MRI_153
1.8293404476516633,0.9725432848608297,0.998455848168351,0.9985353074064832,Breast_MRI_154
3.1401128302348336,0.9853489069643461,0.9923671542943612,0.9930289121290994,Breast_MRI_155
30.49544582933845,0.8725661999502953,0.99312882860577,0.9934698489717698,Breast_MRI_156
6.559334052412909,0.9774541674072984,0.988290028345902,0.9893434158152541,Breast_MRI_157
10.820020373921379,0.9741525769969479,0.9764902829473,0.9788136777445432,Breast_MRI_158
4.131405944227006,0.9771771771700294,0.9944693390666459,0.994943599639758,Breast_MRI_159
5.240788588551858,0.9612881735108014,0.994144466023424,0.9944945706077774,Breast_MRI_160
3.787885273972602,0.9767206750259226,0.9941559237229939,0.9946056828029967,Breast_MRI_161
2.143124694227006,0.9732672459216386,0.9974811982891225,0.9977150744486818,Breast_MRI_162
15.107861423679058,0.979737161466178,0.9816422264897599,0.9830160332192411,Breast_MRI_163
3.7792225950783003,0.9400896428756507,0.9986916764479504,0.998753661980142,Breast_MRI_164
2.779272531160115,0.9429505099868429,0.9988314973769213,0.9988893115494687,Breast_MRI_165
8.014711169702778,0.8179627737947938,0.9984719588683922,0.9984913251469881,Breast_MRI_166
6.27498165362035,0.9697519817907094,0.9936055333646715,0.9940537013730398,Breast_MRI_167
4.784985218919783,0.9626425311708479,0.9970088337202102,0.9971631276406909,Breast_MRI_168
4.322766858421221,0.9188068703277316,0.9980674777374374,0.998140683534563,Breast_MRI_169
4.382101577788649,0.9781280130877396,0.9939113085417747,0.9943037812320379,Breast_MRI_170
26.507400527325025,0.9028441108842563,0.9810944008452707,0.981936193378771,Breast_MRI_171
2.3307852250489236,0.9801126020660198,0.9944234737018616,0.9949445505806567,Breast_MRI_172
3.6822942147749513,0.9767863805081451,0.9966288567890927,0.9968675774542718,Breast_MRI_173
1.8851440190802349,0.9472543717607015,0.9991132594246337,0.9991356843564537,Breast_MRI_174
5.492462695694715,0.9001150778515414,0.9961281614107256,0.9963473287420361,Breast_MRI_175
27.747844827586206,0.9001520763822968,0.9831508807711441,0.9843932212049985,Breast_MRI_176
3.8250838926174495,0.9592753700568312,0.9968839933537091,0.9971032950136863,Breast_MRI_177
5.022000366927592,0.9559640943703817,0.9845700795119648,0.9864231980245793,Breast_MRI_178
7.765189273483363,0.974331726036574,0.9884150762773948,0.9892347374691153,Breast_MRI_179
12.916267178012145,0.9678341050226835,0.9860578919509999,0.9868917876719024,Breast_MRI_180
2.633299376797699,0.8985688109519168,0.9993608192319416,0.9993748299958192,Breast_MRI_181
9.261283023483363,0.9803303054995434,0.9859077185763199,0.9870420396849903,Breast_MRI_182
6.153873042505589,0.9666174168835562,0.9946868093494826,0.9950549521966671,Breast_MRI_183
3.351791829745596,0.9392123089528398,0.9984749595730148,0.9985494081349885,Breast_MRI_184
9.627056323385517,0.9752453334132083,0.961939596688857,0.9673769756212742,Breast_MRI_185
8.100981531311152,0.9791856003496839,0.9823225718533217,0.9843798696971289,Breast_MRI_186
4.017941230430527,0.9492467269980815,0.9981462535465659,0.99823599927282,Breast_MRI_187
5.194381192074145,0.9417965923211169,0.997058771783791,0.9972278815564296,Breast_MRI_188
9.288940156599551,0.9687323013113761,0.9877357243471528,0.9887700118907014,Breast_MRI_189
1.937492355675146,0.9327293296318445,0.9980583470238559,0.9981838510025067,Breast_MRI_190
3.647481959393345,0.9690633336343298,0.9938195779530424,0.9941910122014537,Breast_MRI_191
6.733331335890061,0.9628662352070426,0.9824228698139645,0.9850325892253605,Breast_MRI_192
1.5647550758317026,0.9648590094705312,0.9976302621839546,0.9977961777427373,Breast_MRI_193
7.322185359589039,0.9247683820550334,0.9974964881507006,0.9975979450423279,Breast_MRI_194
5.754743927772451,0.9561102572999938,0.99509628872515,0.9955266938340809,Breast_MRI_195
3.0127237136465324,0.9583572881363001,0.9956605695797461,0.9961174792879575,Breast_MRI_196
20.05560882070949,0.9587134379946721,0.9489228140015332,0.9560859501500506,Breast_MRI_197
19.06708413231064,0.9604834052525695,0.9837359257186666,0.9848262169790237,Breast_MRI_198
3.2598458904109577,0.9765433418378189,0.9966097472816545,0.9968015315046399,Breast_MRI_199
41.67913401253919,0.9180629025902733,0.9684270557841952,0.9705334694690871,Breast_MRI_200
3.6082015020773404,0.9782640753204,0.9955656844132771,0.9958502801075794,Breast_MRI_201
17.33088646532439,0.9700476003404336,0.9722008145254194,0.9746758244492828,Breast_MRI_202
8.715547027886494,0.9639457338381258,0.9879449445929618,0.9888949317235131,Breast_MRI_203
1.2685762224352826,0.9595837951207948,0.9992509598083954,0.99930226435659,Breast_MRI_204
17.43714071673189,0.9617727007372339,0.9761881317222167,0.9776467216540482,Breast_MRI_205
3.608037243150684,0.9490431975646106,0.996732058984966,0.9968792738700566,Breast_MRI_206
1.0861056751467708,0.9390332422020627,0.9997018716193362,0.9997095569424058,Breast_MRI_207
3.4332650440313115,0.976277771242452,0.9971333816742846,0.9973694933957482,Breast_MRI_208
2.0436441355065513,0.9668166097864987,0.9982023037088844,0.9982907747738383,Breast_MRI_209
3.9587128475551294,0.933428500551284,0.9982921886871365,0.9983926430865616,Breast_MRI_210
10.403653323745603,0.9603556966785468,0.9888543064954617,0.9895004295375979,Breast_MRI_211
2.5866254892367895,0.9783192920110357,0.9959102924781515,0.9962341505486466,Breast_MRI_212
10.76022810665362,0.9778933386901911,0.9814129321516607,0.9833760521237129,Breast_MRI_213
9.056557606263981,0.9629109801033233,0.9904822169883696,0.991012436393198,Breast_MRI_214
3.8040907638223063,0.950801497819388,0.9986567213592875,0.9987313778392358,Breast_MRI_215
7.076198630136988,0.9259756668990473,0.9941750501772507,0.994485679827286,Breast_MRI_216
12.333544826320937,0.9756426683831818,0.9710396628097407,0.9737046978392198,Breast_MRI_217
5.494755993150685,0.9678794060339709,0.9936437720469442,0.994082491339606,Breast_MRI_218
8.633897994129159,0.9517385513973805,0.9868785991576258,0.9881139840358529,Breast_MRI_219
1.6276372920743638,0.965826257565615,0.9982341632272933,0.9983185918606996,Breast_MRI_220
1.7038690476190477,0.9392170200556822,0.9881853562890738,0.9909281249069269,Breast_MRI_221
15.587359344422696,0.9481807290710919,0.9890266177181329,0.9897500626012629,Breast_MRI_222
2.460650367529562,0.9745075770906293,0.9971336739303717,0.9973452694580209,Breast_MRI_223
13.578957680250786,0.9289718421198829,0.9943573917192167,0.994617081653446,Breast_MRI_224
30.112914322407036,0.9656080201666944,0.9697821562152238,0.9713798458501478,Breast_MRI_225
2.6564028864970646,0.9900907953491247,0.9929404777645976,0.9937039906254156,Breast_MRI_226
3.755712687759667,0.9775606942848298,0.9948166509629068,0.9953517740656175,Breast_MRI_227
3.987715569960861,0.9832211748466769,0.9926194274055696,0.9932463439370182,Breast_MRI_228
6.741789995107631,0.9505801202354184,0.9951038254968307,0.9953333027427157,Breast_MRI_229
9.562347113502934,0.968399908956356,0.9867447911494222,0.9877513602668855,Breast_MRI_230
